"./nbody_llm_opt";32;30;3018;;iTLB-load-misses;17.14%;3219417630;33.46;2.08;of all iTLB cache accesses
"./nbody_llm_opt";32;30;19457221;;L1-dcache-prefetches;4.88%;3147035791;32.65;2.533;M/sec
"./nbody_llm_opt";32;30;<not supported>;;L1-dcache-prefetch-misses;0.00%;0;100.00;;
"./nbody_llm_opt";32;30;15806524;;fp_ret_sse_avx_ops.all;1.05%;1094746130;22.61;;
"./nbody_llm_opt";32;30;6259391;;fp_ret_sse_avx_ops.dp_add_sub_flops;10.24%;1190564592;24.55;;
"./nbody_llm_opt";32;30;1203183;;fp_ret_sse_avx_ops.dp_div_flops;1.81%;1249009289;25.48;;
"./nbody_llm_opt";32;30;0;;fp_ret_sse_avx_ops.dp_mult_add_flops;0.00%;1204217325;24.67;;
"./nbody_llm_opt";32;30;7466816;;fp_ret_sse_avx_ops.dp_mult_flops;1.31%;1133288422;23.18;;
"./nbody_llm_opt";32;30;0;;fp_ret_sse_avx_ops.sp_add_sub_flops;0.00%;1100779228;22.68;;
"./nbody_llm_opt";32;30;0;;fp_ret_sse_avx_ops.sp_div_flops;0.00%;1097114817;23.15;;
"./nbody_llm_opt";32;30;0;;fp_ret_sse_avx_ops.sp_mult_add_flops;0.00%;1083795509;22.60;;
"./nbody_llm_opt";32;30;0;;fp_ret_sse_avx_ops.sp_mult_flops;0.00%;1066388530;21.86;;
"./nbody_llm_opt";32;50;7857.50;msec;task-clock;5.30%;7857495684;100.00;21.957;CPUs utilized
"./nbody_llm_opt";32;50;170857;;context-switches;8.50%;7857495684;100.00;19.930;K/sec
"./nbody_llm_opt";32;50;180;;cpu-migrations;10.00%;7857495684;100.00;20.997;/sec
"./nbody_llm_opt";32;50;543;;page-faults;0.78%;7857495684;100.00;63.340;/sec
"./nbody_llm_opt";32;50;20445507366;;cycles;5.72%;2444011199;32.01;2.385;GHz
"./nbody_llm_opt";32;50;3561578177;;stalled-cycles-frontend;7.60%;2508551278;33.01;15.95;frontend cycles idle
"./nbody_llm_opt";32;50;2910014832;;stalled-cycles-backend;0.25%;2598029250;34.03;13.03;backend cycles idle
"./nbody_llm_opt";32;50;4720712280;;instructions;4.76%;2691711633;35.74;0.21;insn per cycle
"./nbody_llm_opt";32;50;;;;;0.85;stalled cycles per insn
"./nbody_llm_opt";32;50;1062245263;;branches;4.46%;2764560525;36.67;123.909;M/sec
"./nbody_llm_opt";32;50;70163288;;branch-misses;3.37%;2830975684;37.54;6.22;of all branches
"./nbody_llm_opt";32;50;2299204983;;L1-dcache-loads;5.16%;2801698464;37.34;268.199;M/sec
"./nbody_llm_opt";32;50;89127517;;L1-dcache-load-misses;2.99%;2746578139;36.71;3.57;of all L1-dcache accesses
"./nbody_llm_opt";32;50;<not supported>;;LLC-loads;0.00%;0;100.00;;
"./nbody_llm_opt";32;50;<not supported>;;LLC-load-misses;0.00%;0;100.00;;
"./nbody_llm_opt";32;50;1286778890;;L1-icache-loads;3.42%;2682674252;35.63;150.101;M/sec
"./nbody_llm_opt";32;50;9718862;;L1-icache-load-misses;4.13%;2668394365;35.05;0.72;of all L1-icache accesses
"./nbody_llm_opt";32;50;30657962;;dTLB-loads;6.01%;2625784166;34.95;3.576;M/sec
"./nbody_llm_opt";32;50;6591602;;dTLB-load-misses;5.44%;2590521307;34.26;19.63;of all dTLB cache accesses
"./nbody_llm_opt";32;50;126444;;iTLB-loads;17.07%;2556163660;33.77;14.749;K/sec
"./nbody_llm_opt";32;50;3145;;iTLB-load-misses;65.15%;2526385164;33.23;1.92;of all iTLB cache accesses
"./nbody_llm_opt";32;50;21244244;;L1-dcache-prefetches;3.53%;2467816159;32.29;2.478;M/sec
"./nbody_llm_opt";32;50;<not supported>;;L1-dcache-prefetch-misses;0.00%;0;100.00;;
"./nbody_llm_opt";32;50;39046809;;fp_ret_sse_avx_ops.all;1.52%;1458778773;22.28;;
"./nbody_llm_opt";32;50;16843058;;fp_ret_sse_avx_ops.dp_add_sub_flops;2.15%;1569490555;23.97;;
"./nbody_llm_opt";32;50;2921736;;fp_ret_sse_avx_ops.dp_div_flops;0.88%;1609570631;24.44;;
"./nbody_llm_opt";32;50;0;;fp_ret_sse_avx_ops.dp_mult_add_flops;0.00%;1568583833;23.85;;
"./nbody_llm_opt";32;50;17015047;;fp_ret_sse_avx_ops.dp_mult_flops;1.31%;1518706992;23.00;;
"./nbody_llm_opt";32;50;0;;fp_ret_sse_avx_ops.sp_add_sub_flops;0.00%;1521296831;23.22;;
"./nbody_llm_opt";32;50;0;;fp_ret_sse_avx_ops.sp_div_flops;0.00%;1491584421;22.67;;
"./nbody_llm_opt";32;50;0;;fp_ret_sse_avx_ops.sp_mult_add_flops;0.00%;1442272776;22.12;;
"./nbody_llm_opt";32;50;0;;fp_ret_sse_avx_ops.sp_mult_flops;0.00%;1420690932;21.66;;
"./nbody_llm_opt";32;75;10591.23;msec;task-clock;3.39%;10591232535;100.00;23.550;CPUs utilized
